1011111111110101011111011100100100010233 0.529970
0111100101111100100010001001100100010010 -0.959745
1111111111111111111001101111111011000033 1.266374
0011010111001000100000000000000000000000 -1.547125
1001101000111100110110101000111001000200 -0.303995
1111111111101111010001000111110110002013 0.226282
1111011111110111001111101100100010002133 0.862001
1111011111111110011001111110111110002303 1.009673
1010110000110101000000010100000000000030 -1.202842
1110100001100110000001010000000000000110 -2.114689
1101110111111010111011000100000100000131 0.071745
0011110011101010100000000010010000000010 -0.738181
1100110100000000100100100100000000000121 -1.538573
1111101000111111011011101100100000002113 0.503838
1011111011110110010101110111100000001223 0.679640
1111111110110110111101111110000011012133 0.898318
0111111010111011000000010000000000002230 -0.289325
1111111011101011111001010001010100000113 0.229745
1010010111000010011010011110011001002201 0.169274
1111101100010001101010100000001100000201 -1.520245
1111111011001101110010101100100000000231 -0.215580
1101111011111000011110000000100010001132 0.240841
1111111110111111111001111100100000001231 0.435843
1111011111111111101011100111001010011122 0.476344
1100111011111110111001110111101101001133 0.608596
1000110011100101010010110000101000001121 0.036842
1110100001010000000000100000000000000230 -0.996488
1011011011111110011100000000101000001231 0.086490
1111110111101101010001100001000000100031 -0.623600
1111101111111100101011001111100100001221 0.117598
1111111110111111111111011001001001000123 0.849437
1111111111111011010110101110000010013231 1.162764
1011111111100101000000000001000000000310 -0.904252
0111111101110100101010010100000001000101 -0.729884
1111101111111111111111010101110000001103 0.638626
1101110001110001111000000110000000002123 -0.583051
1111111111111010111101111101101001000333 0.901362
1110111110100000111001111000000000000123 0.482334
1111111111111101111101100011101110002233 1.073533
1111111011111111101111111100001000000132 0.652216
1101110101111101000001010101000100000121 0.146121
1101111111111111111111111111101100112233 2.250266
1110111111111111111111011111000110000233 1.432203
1011110011101100000011100111000100002230 -0.505913
1111111011100011110010101101000010000013 0.444146
1101100110101011000001001000000000000221 -0.913329
1010110100100101001000100000000000000001 -0.871280
1111111111111011111111111111101111113233 2.127951
1011110111111011111001111111111111103213 1.931553
1110010010000001000001100100000000100020 -2.111837
1111100111111110111100111001010100000221 0.550015
1111111111110110111111001111001110003203 1.156281
1011100111111101100011010000111000101101 0.198096
1110110011110101000010100100000000000331 -0.332068
0011101111111110011010111011110110003333 0.832829
1111000100010101100001100001010000100230 -0.260943
1111111111111110001111111110111010002233 1.366979
0010110111101010111101111111110000002331 0.122862
1111111111111111111101111111110111113233 2.797632
1111101010111011011000010000100110002233 0.330161
1111111001111011001101101100100000002233 0.695535
1111111110111110011011101001101100001103 0.472025
0011111101100111111100100011000111000233 0.453979
1011111111111111001001111011100111003233 1.544907
0100110111010010000000011000000000002121 -0.574739
1110001110001000101001000010000010000101 -1.019302
1001011010000000010001111000110000000000 -1.629028
0001010100000101000010000000001000100100 -1.378075
1101110111111110011111101000111010003211 0.628902
1001110101111111011001001000001100101201 0.075734
1110111111111110111111010011100000012122 0.640661
